user_id,segment,signup_date,active_months,active_month_offsets,churned,churn_date
1251,low,2023-06-01,3,0|1|2,True,2023-09-01
1252,medium,2023-04-01,4,0|1|2|3,True,2023-08-01
1253,low,2023-02-01,3,0|1|2,True,2023-05-01
1254,low,2023-02-01,2,0|1,True,2023-04-01
1255,medium,2023-07-01,4,0|1|2|3,True,2023-11-01
1256,medium,2023-07-01,3,0|1|2,True,2023-10-01
1257,medium,2023-01-01,5,0|1|2|3|4,True,2023-06-01
1258,medium,2023-05-01,4,0|1|2|3,True,2023-09-01
1259,low,2023-04-01,1,0,True,2023-05-01
1260,high,2023-06-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-08-01
1261,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
1262,medium,2023-07-01,7,0|1|2|3|4|5|6,True,2024-02-01
1263,medium,2023-03-01,8,0|1|2|3|4|5|6|7,True,2023-11-01
1264,low,2023-07-01,1,0,True,2023-08-01
1265,high,2023-01-01,14,0|1|2|3|4|5|6|7|8|9|10|11|16|17,False,
1266,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
1267,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
1268,medium,2023-07-01,7,0|1|2|3|4|5|6,True,2024-02-01
1269,medium,2023-04-01,8,0|1|2|3|4|5|6|7,True,2023-12-01
1270,medium,2023-06-01,5,0|1|2|3|4,True,2023-11-01
1271,high,2023-05-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-05-01
1272,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
1273,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
1274,low,2023-05-01,3,0|1|2,True,2023-08-01
1275,medium,2023-05-01,6,0|1|2|3|4|5,True,2023-11-01
1276,high,2023-05-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-07-01
1277,low,2023-05-01,4,0|1|2|3,True,2023-09-01
1278,medium,2023-08-01,5,0|1|2|3|4,True,2024-01-01
1279,high,2023-06-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-06-01
1280,high,2023-05-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-05-01
1281,medium,2023-07-01,2,0|1,True,2023-09-01
1282,medium,2023-07-01,1,0,True,2023-08-01
1283,low,2023-08-01,3,0|1|2,True,2023-11-01
1284,medium,2023-08-01,7,0|1|2|3|4|5|6,True,2024-03-01
1285,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
1286,medium,2023-01-01,7,0|1|2|3|4|5|6,True,2023-08-01
1287,low,2023-07-01,1,0,True,2023-08-01
1288,low,2023-01-01,1,0,True,2023-02-01
1289,medium,2023-02-01,4,0|1|13|14,True,2024-05-01
1290,medium,2023-07-01,6,0|1|2|3|4|16,True,2024-12-01
1291,medium,2023-08-01,4,0|1|2|3,True,2023-12-01
1292,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
1293,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
1294,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
1295,low,2023-08-01,3,0|1|2,True,2023-11-01
1296,low,2023-06-01,4,0|1|2|3,True,2023-10-01
1297,medium,2023-04-01,4,0|1|2|13,True,2024-06-01
1298,high,2023-01-01,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,True,2024-04-01
1299,medium,2023-07-01,8,0|1|2|3|4|5|6|7,True,2024-03-01
1300,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
1301,low,2023-05-01,3,0|1|2,True,2023-08-01
1302,medium,2023-07-01,3,0|1|8,True,2024-04-01
1303,medium,2023-04-01,7,0|1|2|3|4|5|6,True,2023-11-01
1304,high,2023-09-01,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,True,2025-01-01
1305,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
1306,low,2023-07-01,3,0|1|2,True,2023-10-01
1307,low,2023-02-01,1,0,True,2023-03-01
1308,high,2023-07-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-07-01
1309,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
1310,medium,2023-07-01,3,0|1|2,True,2023-10-01
1311,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
1312,high,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
1313,low,2023-08-01,5,0|1|2|14|15,True,2024-12-01
1314,medium,2023-01-01,7,0|1|2|3|4|5|6,True,2023-08-01
1315,high,2023-04-01,4,0|1|2|3,True,2023-08-01
1316,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
1317,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
1318,high,2023-04-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-02-01
1319,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
1320,medium,2023-09-01,4,0|1|2|3,True,2024-01-01
1321,high,2023-03-01,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,True,2024-07-01
1322,low,2023-01-01,5,0|1|2|3|4,True,2023-06-01
1323,high,2023-09-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-08-01
1324,low,2023-01-01,2,0|1,True,2023-03-01
1325,medium,2023-01-01,2,0|1,True,2023-03-01
1326,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
1327,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
1328,medium,2023-01-01,3,0|1|2,True,2023-04-01
1329,medium,2023-07-01,5,0|1|2|3|4,True,2023-12-01
1330,high,2023-07-01,17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,True,2024-12-01
1331,low,2023-09-01,5,0|1|2|3|10,True,2024-08-01
1332,low,2023-08-01,5,0|1|2|3|4,True,2024-01-01
1333,high,2023-04-01,8,0|1|2|3|4|5|6|7,True,2023-12-01
1334,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
1335,medium,2023-07-01,9,0|1|2|3|4|5|6|7|8,True,2024-04-01
1336,low,2023-05-01,1,0,True,2023-06-01
1337,low,2023-01-01,4,0|1|2|3,True,2023-05-01
1338,low,2023-08-01,1,0,True,2023-09-01
1339,high,2023-06-01,8,0|1|2|3|4|5|6|7,True,2024-02-01
1340,low,2023-01-01,4,0|1|2|3,True,2023-05-01
1341,low,2023-01-01,3,0|1|2,True,2023-04-01
1342,high,2023-05-01,18,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,False,
1343,medium,2023-04-01,9,0|1|2|3|4|5|6|7|8,True,2024-01-01
1344,medium,2023-08-01,3,0|1|2,True,2023-11-01
1345,low,2023-03-01,1,0,True,2023-04-01
1346,medium,2023-08-01,7,0|1|2|3|4|5|6,True,2024-03-01
1347,low,2023-02-01,1,0,True,2023-03-01
1348,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
1349,low,2023-07-01,1,0,True,2023-08-01
1350,low,2023-03-01,1,0,True,2023-04-01
1351,medium,2023-04-01,6,0|1|2|3|4|5,True,2023-10-01
1352,medium,2023-06-01,9,0|1|2|3|4|5|6|7|8,True,2024-03-01
1353,medium,2023-09-01,4,0|1|2|3,True,2024-01-01
1354,low,2023-09-01,1,0,True,2023-10-01
1355,low,2023-01-01,4,0|1|2|3,True,2023-05-01
1356,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
1357,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
1358,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
1359,medium,2023-04-01,4,0|1|2|3,True,2023-08-01
1360,low,2023-07-01,3,0|1|2,True,2023-10-01
1361,medium,2023-07-01,7,0|1|2|3|4|5|6,True,2024-02-01
1362,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
1363,medium,2023-08-01,3,0|1|2,True,2023-11-01
1364,medium,2023-01-01,7,0|1|2|3|4|5|6,True,2023-08-01
1365,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
1366,low,2023-09-01,2,0|1,True,2023-11-01
1367,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
1368,medium,2023-06-01,5,0|1|2|3|4,True,2023-11-01
1369,medium,2023-07-01,5,0|1|2|3|4,True,2023-12-01
1370,medium,2023-06-01,2,0|1,True,2023-08-01
1371,high,2023-01-01,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,True,2024-04-01
1372,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
1373,medium,2023-08-01,9,0|1|2|3|4|5|6|7|8,True,2024-05-01
1374,high,2023-07-01,18,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,False,
1375,low,2023-08-01,1,0,True,2023-09-01
1376,medium,2023-08-01,1,0,True,2023-09-01
1377,medium,2023-02-01,9,0|1|2|3|4|5|6|7|8,True,2023-11-01
1378,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
1379,high,2023-02-01,8,0|1|2|3|4|5|6|7,True,2023-10-01
1380,high,2023-02-01,9,0|1|2|3|4|5|6|7|8,True,2023-11-01
1381,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
1382,low,2023-02-01,2,0|1,True,2023-04-01
1383,low,2023-07-01,4,0|1|2|3,True,2023-11-01
1384,medium,2023-05-01,6,0|1|2|3|4|5,True,2023-11-01
1385,low,2023-07-01,2,0|1,True,2023-09-01
1386,high,2023-04-01,17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,True,2024-09-01
1387,high,2023-06-01,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,True,2024-10-01
1388,low,2023-03-01,1,0,True,2023-04-01
1389,medium,2023-08-01,3,0|1|2,True,2023-11-01
1390,medium,2023-01-01,8,0|1|2|3|4|5|6|11,True,2024-01-01
1391,low,2023-09-01,1,0,True,2023-10-01
1392,medium,2023-07-01,5,0|1|2|3|4,True,2023-12-01
1393,medium,2023-07-01,9,0|1|2|3|4|5|6|7|8,True,2024-04-01
1394,medium,2023-02-01,3,0|1|2,True,2023-05-01
1395,medium,2023-04-01,3,0|1|2,True,2023-07-01
1396,high,2023-08-01,9,0|1|2|3|4|5|6|7|8,True,2024-05-01
1397,medium,2023-06-01,4,0|1|2|3,True,2023-10-01
1398,low,2023-01-01,1,0,True,2023-02-01
1399,low,2023-02-01,3,0|1|2,True,2023-05-01
1400,medium,2023-01-01,3,0|1|2,True,2023-04-01
1401,low,2023-09-01,3,0|1|2,True,2023-12-01
1402,low,2023-09-01,3,0|1|2,True,2023-12-01
1403,low,2023-09-01,5,0|1|2|15|16,True,2025-02-01
1404,low,2023-07-01,4,0|1|2|3,True,2023-11-01
1405,medium,2023-08-01,7,0|1|2|3|4|5|6,True,2024-03-01
1406,low,2023-04-01,4,0|1|2|3,True,2023-08-01
1407,medium,2023-01-01,2,0|1,True,2023-03-01
1408,low,2023-02-01,3,0|1|2,True,2023-05-01
1409,low,2023-06-01,2,0|1,True,2023-08-01
1410,low,2023-02-01,2,0|1,True,2023-04-01
1411,low,2023-09-01,2,0|1,True,2023-11-01
1412,low,2023-09-01,1,0,True,2023-10-01
1413,low,2023-05-01,1,0,True,2023-06-01
1414,medium,2023-09-01,6,0|1|2|3|4|5,True,2024-03-01
1415,medium,2023-08-01,7,0|1|2|3|4|5|7,True,2024-04-01
1416,low,2023-04-01,1,0,True,2023-05-01
1417,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
1418,medium,2023-09-01,6,0|1|2|3|4|5,True,2024-03-01
1419,high,2023-01-01,13,0|1|2|3|4|5|6|7|8|9|10|15|16,True,2024-06-01
1420,low,2023-07-01,4,0|1|2|3,True,2023-11-01
1421,low,2023-01-01,4,0|1|2|3,True,2023-05-01
1422,low,2023-01-01,1,0,True,2023-02-01
1423,medium,2023-05-01,6,0|1|2|3|4|5,True,2023-11-01
1424,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
1425,medium,2023-06-01,4,0|1|2|3,True,2023-10-01
1426,medium,2023-04-01,6,0|1|2|3|4|5,True,2023-10-01
1427,high,2023-03-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-05-01
1428,high,2023-02-01,10,0|1|2|3|4|5|6|7|8|9,True,2023-12-01
1429,medium,2023-05-01,5,0|1|2|3|4,True,2023-10-01
1430,low,2023-08-01,1,0,True,2023-09-01
1431,low,2023-05-01,3,0|1|2,True,2023-08-01
1432,low,2023-03-01,1,0,True,2023-04-01
1433,medium,2023-01-01,5,0|1|2|3|4,True,2023-06-01
1434,high,2023-09-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-09-01
1435,medium,2023-07-01,7,0|1|2|3|4|5|6,True,2024-02-01
1436,low,2023-03-01,5,0|1|2|3|4,True,2023-08-01
1437,medium,2023-08-01,8,0|1|2|3|4|5|6|7,True,2024-04-01
1438,medium,2023-05-01,9,0|1|2|3|4|5|6|7|8,True,2024-02-01
1439,high,2023-04-01,8,0|1|2|3|4|5|6|7,True,2023-12-01
1440,medium,2023-03-01,3,0|1|2,True,2023-06-01
1441,high,2023-09-01,9,0|1|2|3|4|5|6|7|8,True,2024-06-01
1442,medium,2023-04-01,6,0|1|2|3|4|5,True,2023-10-01
1443,medium,2023-09-01,4,0|1|2|3,True,2024-01-01
1444,medium,2023-01-01,2,0|1,True,2023-03-01
1445,low,2023-01-01,4,0|1|7|8,True,2023-10-01
1446,low,2023-01-01,3,0|12|13,True,2024-03-01
1447,medium,2023-03-01,6,0|1|2|3|4|5,True,2023-09-01
1448,medium,2023-08-01,2,0|1,True,2023-10-01
1449,medium,2023-09-01,6,0|1|2|3|4|5,True,2024-03-01
1450,low,2023-03-01,4,0|1|2|3,True,2023-07-01
1451,medium,2023-04-01,4,0|1|2|3,True,2023-08-01
1452,low,2023-02-01,3,0|1|2,True,2023-05-01
1453,medium,2023-06-01,8,0|1|2|3|4|5|6|7,True,2024-02-01
1454,high,2023-04-01,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,True,2024-07-01
1455,low,2023-09-01,1,0,True,2023-10-01
1456,low,2023-09-01,1,0,True,2023-10-01
1457,low,2023-07-01,4,0|1|2|3,True,2023-11-01
1458,medium,2023-01-01,7,0|1|2|3|4|13|14,True,2024-04-01
1459,medium,2023-08-01,7,0|1|2|3|4|11|12,True,2024-09-01
1460,low,2023-01-01,1,0,True,2023-02-01
1461,high,2023-08-01,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,True,2024-11-01
1462,low,2023-05-01,2,0|1,True,2023-07-01
1463,high,2023-01-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2023-12-01
1464,medium,2023-01-01,3,0|1|2,True,2023-04-01
1465,high,2023-01-01,9,0|1|2|3|4|5|6|7|8,True,2023-10-01
1466,low,2023-06-01,3,0|1|2,True,2023-09-01
1467,medium,2023-07-01,1,0,True,2023-08-01
1468,medium,2023-01-01,5,0|1|2|3|4,True,2023-06-01
1469,medium,2023-03-01,6,0|1|2|3|4|5,True,2023-09-01
1470,medium,2023-01-01,5,0|1|2|3|4,True,2023-06-01
1471,medium,2023-06-01,4,0|1|2|3,True,2023-10-01
1472,medium,2023-09-01,7,0|1|2|3|4|5|6,True,2024-04-01
1473,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
1474,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
1475,low,2023-03-01,1,0,True,2023-04-01
1476,medium,2023-07-01,7,0|1|2|3|4|5|6,True,2024-02-01
1477,high,2023-04-01,12,0|1|2|3|4|5|6|7|8|9|10|12,True,2024-05-01
1478,medium,2023-05-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-03-01
1479,low,2023-01-01,3,0|1|2,True,2023-04-01
1480,high,2023-07-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-09-01
1481,low,2023-08-01,4,0|1|2|3,True,2023-12-01
1482,medium,2023-09-01,6,0|1|2|3|4|5,True,2024-03-01
1483,low,2023-05-01,3,0|1|2,True,2023-08-01
1484,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
1485,high,2023-03-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-04-01
1486,medium,2023-06-01,4,0|1|2|3,True,2023-10-01
1487,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
1488,low,2023-09-01,4,0|1|2|3,True,2024-01-01
1489,low,2023-03-01,2,0|1,True,2023-05-01
1490,medium,2023-08-01,8,0|1|2|3|4|5|6|7,True,2024-04-01
1491,medium,2023-08-01,2,0|1,True,2023-10-01
1492,high,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
1493,medium,2023-07-01,7,0|1|2|3|4|5|6,True,2024-02-01
1494,medium,2023-01-01,2,0|1,True,2023-03-01
1495,low,2023-03-01,1,0,True,2023-04-01
1496,medium,2023-09-01,9,0|1|2|3|4|5|6|7|8,True,2024-06-01
1497,medium,2023-09-01,8,0|1|2|3|4|5|6|7,True,2024-05-01
1498,low,2023-04-01,4,0|1|2|3,True,2023-08-01
1499,low,2023-08-01,1,0,True,2023-09-01
1500,low,2023-09-01,1,0,True,2023-10-01
1501,medium,2023-06-01,1,0,True,2023-07-01
1502,medium,2023-08-01,3,0|1|2,True,2023-11-01
1503,low,2023-06-01,1,0,True,2023-07-01
1504,medium,2023-01-01,7,0|1|2|3|4|5|6,True,2023-08-01
1505,low,2023-03-01,1,0,True,2023-04-01
1506,medium,2023-09-01,6,0|1|2|3|4|5,True,2024-03-01
1507,medium,2023-04-01,7,0|1|2|3|4|5|6,True,2023-11-01
1508,medium,2023-01-01,4,0|1|2|3,True,2023-05-01
1509,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
1510,high,2023-05-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-06-01
1511,medium,2023-03-01,6,0|1|2|3|4|5,True,2023-09-01
1512,medium,2023-04-01,4,0|1|2|3,True,2023-08-01
1513,high,2023-08-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-08-01
1514,medium,2023-02-01,4,0|1|2|3,True,2023-06-01
1515,low,2023-06-01,3,0|1|2,True,2023-09-01
1516,medium,2023-04-01,7,0|1|2|3|4|5|6,True,2023-11-01
1517,medium,2023-02-01,2,0|1,True,2023-04-01
1518,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
1519,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
1520,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
1521,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
1522,medium,2023-05-01,6,0|1|2|3|4|5,True,2023-11-01
1523,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
1524,high,2023-02-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-02-01
1525,low,2023-02-01,5,0|1|2|3|4,True,2023-07-01
1526,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
1527,medium,2023-04-01,7,0|1|2|3|4|5|6,True,2023-11-01
1528,low,2023-01-01,3,0|1|2,True,2023-04-01
1529,low,2023-09-01,3,0|1|2,True,2023-12-01
1530,low,2023-09-01,1,0,True,2023-10-01
1531,medium,2023-01-01,5,0|1|2|3|4,True,2023-06-01
1532,medium,2023-05-01,1,0,True,2023-06-01
1533,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
1534,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
1535,medium,2023-03-01,7,0|1|2|3|4|5|6,True,2023-10-01
1536,medium,2023-06-01,5,0|1|2|3|4,True,2023-11-01
1537,high,2023-07-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-08-01
1538,low,2023-01-01,1,0,True,2023-02-01
1539,low,2023-09-01,3,0|1|2,True,2023-12-01
1540,low,2023-08-01,2,0|1,True,2023-10-01
1541,low,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
1542,high,2023-03-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-04-01
1543,low,2023-03-01,1,0,True,2023-04-01
1544,low,2023-03-01,3,0|1|2,True,2023-06-01
1545,low,2023-06-01,1,0,True,2023-07-01
1546,medium,2023-03-01,4,0|1|2|3,True,2023-07-01
1547,low,2023-03-01,3,0|1|7,True,2023-11-01
1548,low,2023-05-01,1,0,True,2023-06-01
1549,low,2023-09-01,1,0,True,2023-10-01
1550,low,2023-07-01,3,0|1|2,True,2023-10-01
1551,high,2023-04-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-03-01
1552,medium,2023-01-01,5,0|1|2|3|4,True,2023-06-01
1553,medium,2023-04-01,3,0|1|2,True,2023-07-01
1554,medium,2023-09-01,3,0|1|2,True,2023-12-01
1555,low,2023-07-01,5,0|1|2|3|4,True,2023-12-01
1556,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
1557,medium,2023-03-01,9,0|1|2|3|4|5|6|7|8,True,2023-12-01
1558,medium,2023-05-01,2,0|1,True,2023-07-01
1559,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
1560,medium,2023-03-01,6,0|1|2|3|4|5,True,2023-09-01
1561,low,2023-07-01,1,0,True,2023-08-01
1562,medium,2023-07-01,8,0|1|2|3|4|5|6|7,True,2024-03-01
1563,high,2023-04-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-03-01
1564,low,2023-01-01,3,0|15|16,True,2024-06-01
1565,low,2023-08-01,4,0|1|2|3,True,2023-12-01
1566,low,2023-07-01,3,0|1|2,True,2023-10-01
1567,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
1568,high,2023-06-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-06-01
1569,high,2023-09-01,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,True,2025-01-01
1570,high,2023-05-01,8,0|1|2|3|4|5|6|7,True,2024-01-01
1571,high,2023-02-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-01-01
1572,medium,2023-06-01,5,0|1|2|3|4,True,2023-11-01
1573,medium,2023-04-01,7,0|1|2|3|4|5|6,True,2023-11-01
1574,medium,2023-01-01,7,0|1|2|3|4|5|6,True,2023-08-01
1575,medium,2023-07-01,4,0|1|2|3,True,2023-11-01
1576,low,2023-06-01,2,0|1,True,2023-08-01
1577,medium,2023-05-01,2,0|1,True,2023-07-01
1578,medium,2023-04-01,8,0|1|2|3|4|5|6|7,True,2023-12-01
1579,medium,2023-08-01,7,0|1|2|3|4|5|6,True,2024-03-01
1580,medium,2023-06-01,3,0|1|2,True,2023-09-01
1581,medium,2023-04-01,7,0|1|2|3|4|5|6,True,2023-11-01
1582,high,2023-08-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-10-01
1583,medium,2023-03-01,7,0|1|2|3|4|5|6,True,2023-10-01
1584,low,2023-01-01,3,0|1|2,True,2023-04-01
1585,high,2023-06-01,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,True,2024-09-01
1586,medium,2023-08-01,7,0|1|2|3|4|5|6,True,2024-03-01
1587,low,2023-05-01,2,0|1,True,2023-07-01
1588,medium,2023-01-01,1,0,True,2023-02-01
1589,low,2023-03-01,5,0|1|2|3|4,True,2023-08-01
1590,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
1591,medium,2023-04-01,7,0|1|2|3|4|5|6,True,2023-11-01
1592,medium,2023-09-01,6,0|1|2|3|4|5,True,2024-03-01
1593,high,2023-03-01,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,True,2024-06-01
1594,low,2023-07-01,4,0|1|2|3,True,2023-11-01
1595,medium,2023-08-01,5,0|1|2|3|4,True,2024-01-01
1596,medium,2023-08-01,7,0|1|2|3|4|5|6,True,2024-03-01
1597,low,2023-01-01,4,0|1|2|3,True,2023-05-01
1598,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
1599,medium,2023-03-01,8,0|1|2|3|4|5|6|7,True,2023-11-01
1600,medium,2023-08-01,1,0,True,2023-09-01
1601,medium,2023-01-01,8,0|1|2|3|4|5|6|7,True,2023-09-01
1602,medium,2023-06-01,9,0|1|2|3|4|5|6|7|8,True,2024-03-01
1603,high,2023-01-01,5,0|1|2|3|4,True,2023-06-01
1604,medium,2023-09-01,4,0|1|2|3,True,2024-01-01
1605,medium,2023-03-01,8,0|1|2|3|4|5|6|7,True,2023-11-01
1606,low,2023-01-01,1,0,True,2023-02-01
1607,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
1608,high,2023-07-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-06-01
1609,medium,2023-02-01,8,0|1|2|3|4|5|6|7,True,2023-10-01
1610,low,2023-04-01,1,0,True,2023-05-01
1611,medium,2023-02-01,2,0|1,True,2023-04-01
1612,low,2023-08-01,2,0|1,True,2023-10-01
1613,low,2023-04-01,2,0|1,True,2023-06-01
1614,low,2023-08-01,2,0|1,True,2023-10-01
1615,high,2023-04-01,18,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,False,
1616,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
1617,low,2023-01-01,4,0|1|2|3,True,2023-05-01
1618,low,2023-01-01,4,0|1|2|3,True,2023-05-01
1619,low,2023-09-01,1,0,True,2023-10-01
1620,medium,2023-06-01,9,0|1|2|3|4|5|6|7|8,True,2024-03-01
1621,low,2023-08-01,1,0,True,2023-09-01
1622,medium,2023-06-01,7,0|1|2|3|4|10|11,True,2024-06-01
1623,medium,2023-01-01,9,0|1|2|3|4|5|6|7|8,True,2023-10-01
1624,low,2023-03-01,4,0|1|2|3,True,2023-07-01
1625,medium,2023-03-01,7,0|1|2|3|4|5|6,True,2023-10-01
1626,low,2023-09-01,1,0,True,2023-10-01
1627,high,2023-08-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-06-01
1628,medium,2023-04-01,6,0|1|2|3|4|5,True,2023-10-01
1629,low,2023-06-01,4,0|1|2|3,True,2023-10-01
1630,low,2023-08-01,1,0,True,2023-09-01
1631,high,2023-05-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-07-01
1632,low,2023-09-01,1,0,True,2023-10-01
1633,high,2023-03-01,9,0|1|2|3|4|5|6|7|8,True,2023-12-01
1634,medium,2023-09-01,3,0|1|2,True,2023-12-01
1635,medium,2023-01-01,7,0|1|2|3|4|9|10,True,2023-12-01
1636,high,2023-08-01,7,0|1|2|3|4|5|6,True,2024-03-01
1637,medium,2023-04-01,6,0|1|2|3|4|5,True,2023-10-01
1638,high,2023-07-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-08-01
1639,high,2023-01-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-01-01
1640,low,2023-02-01,3,0|1|2,True,2023-05-01
1641,medium,2023-09-01,7,0|1|2|3|4|5|6,True,2024-04-01
1642,high,2023-02-01,9,0|1|2|3|4|5|6|7|8,True,2023-11-01
1643,high,2023-09-01,17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,True,2025-02-01
1644,low,2023-06-01,3,0|1|2,True,2023-09-01
1645,medium,2023-08-01,7,0|1|2|3|4|5|6,True,2024-03-01
1646,low,2023-04-01,5,0|1|2|3|4,True,2023-09-01
1647,medium,2023-06-01,4,0|1|2|3,True,2023-10-01
1648,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
1649,medium,2023-05-01,2,0|1,True,2023-07-01
1650,medium,2023-03-01,8,0|1|2|3|4|5|6|7,True,2023-11-01
1651,medium,2023-01-01,5,0|1|2|3|4,True,2023-06-01
1652,medium,2023-04-01,4,0|1|2|3,True,2023-08-01
